gridcode,country,longitude,latitude,station_name,station_id,area_km2
1224,CA,-113.794723511,52.354019165,BLINDMAN RIVER NEAR BLACKFALDS,05CC001,1785.01064268577
1225,CA,-124.2750015,54.4180603,STUART RIVER NEAR FORT ST. JAMES,08JE001,14702.4616084743
1226,CA,-111.060043335,50.9583015442,BLOOD INDIAN CREEK NEAR THE MOUTH,05CK001,711.864897718056
1227,CA,-116.470932007,52.0011901855,NORTH SASKATCHEWAN RIVER AT WHIRLPOOL POINT,05DA009,1910.8316317217
1228,CA,-115.287918091,52.2545700073,PRAIRIE CREEK BELOW LICK CREEK,05DB005,207.694128763144
1229,CA,-114.855819702,52.2521018982,CLEARWATER RIVER NEAR DOVERCOURT,05DB006,2272.71823184482
1230,CA,-113.282356262,53.8327598572,STURGEON RIVER NEAR FORT SASKATCHEWAN,05EA001,3345.90802525621
1231,CA,-104.7358322,55.64749908,CHURCHILL RIVER ABOVE OTTER RAPIDS,06CD002,116717.265050139
1232,CA,-128.3305664,54.48332977,ZYMOETZ RIVER ABOVE O.K. CREEK,08EF005,2922.7899621064
1235,CA,-112.355957031,52.5173797607,BIGKNIFE CREEK NEAR GADSBY,05FC002,271.406482479382
1236,CA,-110.867340088,53.0072288513,BUFFALO CREEK AT HIGHWAY NO. 41,05FE002,865.127585998555
1238,CA,-108.625,51.7874984741,OPUNTIA LAKE WEST INFLOW,05GC007,114.287536818341
1239,CA,-106.946113586,50.2511100769,FLOWING WELL WEST INFLOW NEAR FLOWING WELL,05JC007,98.711936415924
1240,CA,-104.460830688,50.3877792358,HUNTER CREEK NEAR RICHARDSON,05JF014,172.060691227005
1242,CA,-95.12000275,54.85639191,HAYES RIVER BELOW TROUT FALLS,04AA004,8672.22189584462
1243,CA,-114.144378662,49.488658905,CASTLE RIVER NEAR BEAVER MINES,05AA022,825.646293680318
1249,CA,-104.250389099,52.013671875,QUILL CREEK NEAR QUILL LAKE,05MA020,266.849487913953
1250,CA,-104.205307007,51.8142204285,MAGNUSSON CREEK NEAR WYNYARD,05MA021,88.6278531270701
1255,CA,-101.049278259,49.0573883057,ANTLER RIVER NEAR MELITA,05NF002,3374.65165853601
1256,CA,-108.6044388,54.29639053,BEAVER RIVER NEAR DORINTOSH,06AD001,19790.9232970228
1259,CA,-96.9844512939,49.1912498474,ROSEAU RIVER NEAR DOMINION CITY,05OD001,4518.88831028463
1260,CA,-113.663543701,49.9541282654,MEADOW CREEK NEAR THE MOUTH,05AB029,136.995745020752
1264,CA,-92.1763076782,48.38256073,NAMAKAN RIVER AT OUTLET OF LAC LA CROIX,05PA006,13347.8427535958
1265,CA,-92.7238311768,48.8502197266,TURTLE RIVER NEAR MINE CENTRE,05PB014,5142.79699430388
1267,CA,-109.5272217,53.54111099,MONNERY RIVER NEAR PARADISE HILL,05EF004,892.207580508459
1270,CA,-111.367446899,54.436050415,BEAVER RIVER NEAR GOODRIDGE,06AA001,4318.88044186617
1271,CA,-110.217277527,54.3551597595,BEAVER RIVER AT COLD LAKE RESERVE,06AD006,14030.0808276791
1272,CA,-98.7769393921,60.786529541,THLEWIAZA RIVER ABOVE OUTLET SEALHOLE LAKE,06HB002,27353.0117821203
1273,CA,-101.362327576,64.5303878784,THELON RIVER ABOVE BEVERLY LAKE,06JC002,65688.7269306373
1274,CA,-99.4760818481,64.232421875,DUBAWNT RIVER AT OUTLET OF MARJORIE LAKE,06KC003,67017.3700235201
1275,CA,-100.973892212,61.2536087036,KAZAN RIVER AT OUTLET OF ENNADAI LAKE,06LA001,21117.4254362358
1277,CA,-115.571769714,51.1722297668,BOW RIVER AT BANFF,05BB001,2213.08421691806
1279,CA,-97.0538635254,64.7782821655,THELON RIVER BELOW OUTLET OF SCHULTZ LAKE,06MA006,151615.842860349
1281,CA,-118.058700562,52.9101905823,ATHABASCA RIVER NEAR JASPER,07AA002,3873.56103857895
1282,CA,-117.569419861,53.4242897034,ATHABASCA RIVER AT HINTON,07AD002,9803.21817472008
1283,CA,-116.631492615,53.4701805115,MCLEOD RIVER ABOVE EMBARRAS RIVER,07AF002,2569.02093344
1285,CA,-116.162017822,53.6970481873,MCLEOD RIVER NEAR ROSEVEAR,07AG007,7012.4948002219
1286,CA,-115.48890686,53.1383018494,RAT CREEK NEAR CYNTHIA,07BA002,760.578110607008
1287,CA,-115.004737854,53.6041908264,PEMBINA RIVER NEAR ENTWISTLE,07BB002,4445.06463217829
1288,CA,-115.417167664,55.3155403137,SWAN RIVER NEAR KINUSO,07BJ001,1913.11068721051
1289,CA,-114.239097595,55.1574783325,SAULTEAUX RIVER NEAR SPURFIELD,07BK005,2696.29096648325
1290,CA,-112.46736908,55.1994781494,WANDERING RIVER NEAR WANDERING RIVER,07CA006,1431.47365173869
1291,CA,-111.25541687,56.6852798462,CLEARWATER RIVER AT DRAPER,07CD001,30861.565933505
1292,CA,-111.566253662,56.9453315735,BEAVER RIVER ABOVE SYNCRUDE,07DA018,206.489199377026
1293,CA,-120.923332214,55.1458282471,QUALITY CREEK NEAR THE MOUTH,07FB005,27.995245318632
1295,CA,-118.916259766,55.3745002747,GRANDE PRAIRIE CREEK NEAR SEXSMITH,07GE003,119.982263183081
1297,CA,-117.660957336,56.5109405518,WHITEMUD RIVER NEAR DIXONVILLE,07HA005,2063.73067356608
1299,CA,-115.859642029,60.7430000305,HAY RIVER NEAR HAY RIVER,07OB001,51032.499286701
1300,CA,-117.636329651,59.1494598389,HAY RIVER NEAR MEANDER RIVER,07OB003,36834.5563858098
1304,CA,-115.021751404,64.3877487183,INDIN RIVER ABOVE CHALCO LAKE,07SA004,1912.37793814081
1305,CA,-114.409751892,62.5135612488,BAKER CREEK AT OUTLET OF LOWER MARTIN LAKE,07SB013,145.743417887243
1306,CA,-110.487503052,63.0480613708,WALDRON RIVER NEAR THE MOUTH,07SC002,2168.74210111988
1307,CA,-137.537384033,61.5604400635,SEKULMUN RIVER AT OUTLET OF SEKULMUN LAKE,08AA008,1224.10451715994
1308,CA,-136.982192993,61.1949996948,GILTANA CREEK NEAR THE MOUTH,08AA009,187.788940016101
1310,CA,-132.130279541,56.7080612183,STIKINE RIVER NEAR WRANGELL,08CF003,50803.5450797048
1311,CA,-131.668991089,56.7344398499,ISKUT RIVER BELOW JOHNSON RIVER,08CG001,9521.66623758597
1316,CA,-125.085716248,49.736579895,DOVE CREEK NEAR THE MOUTH,08HB075,50.0794728691259
1318,CA,-126.82006073,50.1356887817,ZEBALLOS RIVER AT MOOK PEAK,08HE008,12.8964399966553
1320,CA,-127.882247925,50.734500885,PUGH CREEK NEAR NAHWITTI LAKE,08HF012,24.9505007736459
1321,CA,-125.408332825,53.2633285522,VAN TINE CREEK NEAR THE MOUTH,08JA014,159.777441876897
1329,CA,-121.967483521,49.0973815918,CHILLIWACK RIVER AT VEDDER CROSSING,08MH001,1227.86147417352
1331,CA,-122.232299805,49.0024909973,SUMAS RIVER NEAR HUNTINGDON,08MH029,175.049087365337
1332,CA,-121.663002014,49.1017189026,CHILLIWACK RIVER ABOVE SLESSE CREEK,08MH103,650.482852221599
1333,CA,-122.660087585,49.0956993103,"NICOMEKL RIVER AT 203 STREET, LANGLEY",08MH155,69.8040897571677
1335,CA,-116.898902893,51.5265007019,SPLIT CREEK AT THE MOUTH,08NB016,79.3597737114056
1337,CA,-118.125473022,49.9051818848,BARNES CREEK NEAR NEEDLES,08NE077,183.081556979828
1338,CA,-87.95339203,53.71175003,ASHEWEIG RIVER AT STRAIGHT LAKE,04DB001,7891.29779374154
1341,CA,-115.896728516,49.7136611938,MATHER CREEK BELOW HOULE CREEK,08NG076,140.167670115444
1342,CA,-116.179718018,48.999168396,MOYIE RIVER AT EASTPORT,08NH006,1444.36524630484
1344,CA,-120.50353241,49.4597015381,SIMILKAMEEN RIVER AT PRINCETON,08NL007,1812.03873904778
1345,CA,-120.152313232,49.3769683838,SIMILKAMEEN RIVER NEAR HEDLEY,08NL038,5567.89577752092
1350,CA,-120.011169434,49.7123413086,CAMP CREEK AT MOUTH NEAR THIRSK,08NM134,38.1372587754534
1351,CA,-118.215278625,48.9844398499,KETTLE RIVER NEAR LAURIER,08NN012,9951.61772513052
1354,CA,-135.741104126,60.851108551,TAKHINI RIVER NEAR WHITEHORSE,09AC001,6983.6484867029
1356,CA,-137.009674072,62.5678291321,BIG CREEK NEAR THE MOUTH,09AH003,1792.98857019177
1357,CA,-122.519722,52.97306061,BAKER CREEK AT QUESNEL,08KE016,1584.52547173334
1358,CA,-136.580566406,62.8297195435,PELLY RIVER AT PELLY CROSSING,09BC001,48858.6640944917
1360,CA,-133.377807617,62.2207489014,PELLY RIVER BELOW VANGORDA CREEK,09BC004,22021.847092181
1362,CA,-139.042602539,62.2049713135,NISLING RIVER BELOW ONION CREEK,09CA006,7867.64204910519
1363,CA,-114.671188354,53.8737106323,COYOTE CREEK NEAR CHERHILL,07BB014,52.8517767241936
1364,CA,-113.99331665,54.4502906799,PEMBINA RIVER AT JARVIE,07BC002,12981.3720814977
1365,CA,-113.287956238,54.7220306396,ATHABASCA RIVER AT ATHABASCA,07BE001,74714.5938043904
1366,CA,-113.46346283,54.2931518555,STONY CREEK NEAR TAWATINAW,07BE004,166.145685642256
1368,CA,-117.72,51.68,GOLD RIVER ABOVE PALMER CREEK,08NB014,430.515074209211
1369,CA,-114.67,51.51,LITTLE RED DEER RIVER NEAR WATER VALLEY,05CB002,460.647951435852
1370,CA,-114.84,51.28,WAIPAROUS CREEK NEAR THE MOUTH,05BG006,321.150975233475
1374,CA,-116.05,50.89,KOOTENAY RIVER AT KOOTENAY CROSSING,08NF001,422.491983415271
1375,CA,-106.33,50.95,RIDGE CREEK NEAR BRIDGEFORD,05JG013,549.181468645438
1381,CA,-112.91,50.47,SNAKE CREEK NEAR VULCAN,05AC030,351.350489874491
1382,CA,-117.75,50.28,KUSKANAX CREEK NEAR NAKUSP,08NE006,333.185683682214
1383,CA,-107.47,50.25,RUSHLAKE CREEK ABOVE HIGHFIELD RESERVOIR,05JC004,296.914377988653
1384,CA,-113.69,49.98,TROUT CREEK NEAR GRANUM,05AB005,439.010837283723
1385,CA,-108.49,50.09,BRIDGE CREEK AT GULL LAKE,05HA015,383.698363400891
1387,CA,-116.95,49.91,KASLO RIVER BELOW KEMP CREEK,08NH005,444.08624916574
1388,CA,-115.33,54.23,CHRISTMAS CREEK NEAR BLUE RIDGE,07AH002,459.104246024472
1390,CA,-125.24,49.89,OYSTER RIVER BELOW WOODHUS CREEK,08HD011,303.973633467875
1392,CA,-120.07,49.37,HEDLEY CREEK NEAR THE MOUTH,08NL050,388.212299739548
1394,CA,-67.6558303833,49.3305587769,"GODBOUT (RIVIERE) A 1,6 KM EN AMONT DU PONT-ROUTE 138",02UA003,1907.19714130974
1395,CA,-107.7,49.31,DENNIEL CREEK NEAR VAL MARIE,11AC025,495.712218924616
1398,CA,-113.93,54.22,WABASH CREEK NEAR PIBROCH,07BC007,311.688624839675
1399,CA,-117.94,49.02,BIG SHEEP CREEK NEAR ROSSLAND,08NE039,288.773540566661
1403,CA,-81.05,48.55,PORCUPINE RIVER AT HOYLE,04MD004,397.180623265686
1406,CA,-78.8533325195,48.3666687012,"KINOJEVIS (RIVIERE) A 0,3 KM EN AMONT DU PONT-ROUTE A CLERICY",02JB013,2607.65599163168
1407,CA,-65.11,47.44,BIG TRACADIE RIVER AT MURCHY BRIDGE CROSSING,01BL003,383.471469232564
1408,CA,-128.6,54.06,HIRSCH CREEK NEAR THE MOUTH,08FF002,354.779355963803
1410,CA,-60.98,46.37,NORTHEAST MARGAREE RIVER AT MARGAREE VALLEY,01FB001,367.355801964053
1411,CA,-65.17,45.95,PETITCODIAC RIVER NEAR PETITCODIAC,01BU002,408.785313562659
1412,CA,-72.86,45.95,DAVID (RIVIERE) AU PONT-ROUTE A SAINT-DAVID,02OG026,322.611842131558
1413,CA,-75.0913925171,45.7916717529,"PETITE NATION (RIVIERE DE LA) AU PONT A 1,6 KM EN AMONT DE RIPON",02LD005,1255.07710960578
1414,CA,-79.38,45.67,NORTH MAGNETAWAN RIVER NEAR BURK'S FALLS,02EA005,311.747231648111
1415,CA,-75.15,45.43,BEAR BROOK NEAR BOURGET,02LB008,478.012382372529
1416,CA,-74.64,45.16,RAISIN RIVER NEAR WILLIAMSTOWN,02MC001,370.022711894651
1417,CA,-74.2388916,56.45471954,LOUPS MARINS (LAC DES) DANS LE BASSIN VERSANT DE LA RIVIERE NASTAPOCA,03FA003,9503.48421613609
1419,CA,-77.12,44.84,MISSISSIPPI RIVER BELOW MARBLE LAKE,02KF016,360.24217061296
1422,CA,-81.18,44.54,SAUBLE RIVER AT ALLENFORD,02FA004,312.416416214309
1423,CA,-80.79,44.19,SAUGEEN RIVER ABOVE DURHAM,02FC016,312.689146507526
1424,CA,-79.19,44.27,PEFFERLAW BROOK NEAR UDORA,02EC018,344.06862300415
1425,CA,-79.89,44.11,NOTTAWASAGA RIVER NEAR ALLISTON,02ED101,327.655528331231
1427,CA,-81.54,43.68,SOUTH MAITLAND RIVER AT SUMMERHILL,02FE009,370.113082665211
1428,CA,-81.12,43.72,MIDDLE MAITLAND RIVER ABOVE ETHEL,02FE013,421.046838581759
1429,CA,-107.97,53.95,ALCOTT CREEK ABOVE MEADOW LAKE,06AD011,402.014169023736
1430,CA,-80.15,43.15,FAIRCHILD CREEK NEAR BRANTFORD,02GB007,387.875532773298
1431,CA,-80.99,43.06,MIDDLE THAMES RIVER AT THAMESFORD,02GD004,310.553133678987
1432,CA,-81.21,42.78,KETTLE CREEK AT ST. THOMAS,02GC002,317.034115819169
1435,CA,-65.221862793,44.4367790222,MERSEY RIVER BELOW MILL FALLS,01ED007,287.021539529377
1436,CA,-109.16,53.58,ENGLISHMAN RIVER NEAR SPRUCE LAKE,05EF006,365.406946158763
1437,CA,-63.6875,44.7644691467,LITTLE SACKVILLE RIVER AT MIDDLE SACKVILLE,01EJ004,10.5270665382545
1438,CA,-127.7141724,55.43360901,KISPIOX RIVER NEAR HAZELTON,08EB004,1923.07822734202
1439,CA,-82.6002807617,46.5115814209,SERPENT RIVER ABOVE QUIRKE LAKE,02CD006,149.383123001004
1440,CA,-81.1991119385,46.5833587646,WHITSON RIVER AT CHELMSFORD,02CF007,288.843829038794
1441,CA,-80.8215332031,46.4752807617,CONISTON CREEK ABOVE WANAPITEI RIVER,02DB007,56.291143692649
1443,CA,-106.37,52.75,KOHLESCHMIDT CREEK NEAR ROSTHERN,05HH003,361.426569872321
1445,CA,-62.3823318481,46.4531402588,BEAR RIVER AT ST. MARGARETS,01CD005,15.3296329938744
1446,CA,-86.6072235107,48.8491096497,LITTLE PIC RIVER NEAR COLDWELL,02BA003,1324.17374292411
1447,CA,-84.2816925049,46.5628585815,ROOT RIVER AT SAULT STE. MARIE,02CA002,108.492988729224
1448,CA,-79.8214187622,44.2498092651,NOTTAWASAGA RIVER NEAR BAXTER,02ED003,1230.57775950837
1449,CA,-81.5134429932,43.9652786255,LUCKNOW RIVER AT LUCKNOW,02FD002,69.7996577751749
1450,CA,-80.4550323486,43.1897201538,NITH RIVER NEAR CANNING,02GA010,1034.28460302922
1451,CA,-80.7108078003,43.3772201538,NITH RIVER AT NEW HAMBURG,02GA018,544.244014345367
1452,CA,-80.6326065063,43.3644714355,HUNSBURGER CREEK NEAR WILMOT CENTRE,02GA043,13.1469612053809
1453,CA,-81.0569381714,42.7460784912,CATFISH CREEK NEAR SPARTA,02GC018,294.497131185649
1454,CA,-82.008392334,42.6506118774,SYDENHAM RIVER AT FLORENCE,02GG003,1149.3220251475
1455,CA,-82.2984237671,42.8120307922,BEAR CREEK BELOW BRIGDEN,02GG009,535.608106184494
1456,CA,-79.3832473755,43.1334686279,TWENTY MILE CREEK AT BALLS FALLS,02HA006,291.724858690531
1457,CA,-79.9881134033,43.3888587952,BRONTE CREEK AT CARLISLE,02HB022,123.423156489141
1458,CA,-80.0528106689,43.2829208374,SPENCER CREEK AT HIGHWAY NO. 5,02HB023,126.191726305719
1459,CA,-79.5844192505,43.7900810242,EAST HUMBER RIVER NEAR PINE GROVE,02HC009,190.912044102699
1460,CA,-79.6275787354,43.8113098145,HUMBER RIVER AT ELDER MILLS,02HC025,296.277509377281
1461,CA,-79.0561065674,43.8488883972,DUFFINS CREEK AT AJAX,02HC049,257.463810006191
1462,CA,-75.3437805176,45.2625007629,CASTOR RIVER AT RUSSELL,02LB006,438.662958471555
1464,CA,-56.6151885986,49.3672485352,INDIAN BROOK DIVERSION ABOVE BIRCHY LAKE,02YM004,242.727611387583
1465,CA,-56.93399811,47.74330902,GREY RIVER NEAR GREY RIVER,02ZD002,1364.40497961915
1466,CA,-53.0821113586,48.0427818298,BIG BROOK AT LEAD COVE,02ZL005,11.1938214443866
1467,CA,-52.745059967,47.5290603638,WATERFORD RIVER AT KILBRIDE,02ZM008,52.7720573852499
1468,CA,-114.169723511,50.9268798828,ELBOW RIVER AT SARCEE BRIDGE,05BJ010,1189.33662075197
1469,CA,-112.083969116,51.662109375,BULLPOUND CREEK NEAR WATTS,05CG004,200.049596535303
1471,CA,-112.049850464,53.294090271,VERMILION RIVER TRIBUTARY NEAR BRUCE,05EE006,46.4133016851976
1472,CA,-110.473602295,51.5666618347,SOUNDING CREEK NEAR OYEN,05GA008,2989.53154962968
1473,CA,-110.148399353,52.5652313232,KILLARNEY LAKE TRIBUTARY NEAR CHAUVIN,05GA010,1008.33447750705
1474,CA,-110.919776917,51.5476799011,SOUNDING CREEK NEAR CHINOOK,05GA012,2297.55932407412
1475,CA,-109.036109924,52.2305603027,MUDDY LAKE INFLOW NEAR REVENUE,05GB004,255.509371324322
1476,CA,-106.820892334,51.5040817261,INVERNESS CREEK NEAR BRODERICK,05HG021,63.9176289256837
1477,CA,-104.789253235,52.4055290222,RANCH CREEK ABOVE RANCH LAKE,05MA025,170.515171916808
1482,CA,-98.3281097412,49.5025291443,ROSEISLE CREEK NEAR ROSEISLE,05OF009,223.530756488121
1483,CA,-108.577217102,54.1652793884,MORIN CREEK NEAR MEADOW LAKE,06AD008,166.76981296722
1484,CA,-116.492637634,55.4482116699,WEST PRAIRIE RIVER NEAR HIGH PRAIRIE,07BF002,1151.84682225209
1486,CA,-117.488540649,56.8950195313,BUCHANAN CREEK NEAR MANNING,07HC002,241.121536653125
1487,CA,-116.250297546,58.1374206543,TEEPEE CREEK NEAR LA CRETE,07JD004,134.971703635644
1488,CA,-117.280723572,59.4057998657,LUTOSE CREEK NEAR STEEN RIVER,07OB006,291.966008772412
1489,CA,-123.725471497,48.7892189026,BINGS CREEK NEAR THE MOUTH,08HA016,20.119830301893
1490,CA,-117.729347229,50.7344589233,BEATON CREEK NEAR BEATON,08NE008,96.6638474501677
1492,CA,-96.5108108521,66.0861434937,BACK RIVER ABOVE HERMANN RIVER,10RC001,96964.9126418199
1493,CA,-92.80917358,56.41667175,HAYES RIVER BELOW GODS RIVER,04AB001,103162.210654795
1494,CA,-105.5433273,59.15000153,FOND DU LAC RIVER AT OUTLET OF BLACK LAKE,07LE002,50461.4461292453
1495,CA,-107.8105621,54.81917191,BEAVER RIVER BELOW WATERHEN RIVER,06AG001,45131.5324919255
1497,CA,-76.86638641,51.4486084,RUPERT (RIVIERE DE) EN AVAL DU LAC NEMISCAU,03BC002,39825.5218601601
1499,CA,-131.1544342,57.90082932,STIKINE RIVER AT TELEGRAPH CREEK,08CE001,29050.0836047156
1501,CA,-87.06667328,52.08610916,ATTAWAPISKAT RIVER BELOW ATTAWAPISKAT LAKE,04FB001,24617.5041053121
1502,CA,-77.61444092,49.75305939,BELL (RIVIERE) EN AMONT DU LAC MATAGAMI,03AC004,22988.0600323036
1504,CA,-121.8503571,54.0786705,FRASER RIVER AT HANSARD,08KA004,18120.6860966566
1505,CA,-72.48806,48.68638992,CHAMOUCHOUANE (RIVIERE) A LA TETE DE LA CHUTE AUX SAUMONS,02RF001,15811.6695233739
1506,CA,-119.7402802,50.76499939,SOUTH THOMPSON RIVER AT CHASE,08LE031,15800.4867002828
1508,CA,-118.8028717,55.07125092,WAPITI RIVER NEAR GRANDE PRAIRIE,07GE001,11296.9804672887
1510,CA,-66.94805908,47.90866852,RESTIGOUCHE RIVER ABOVE RAFTING GROUND BROOK,01BJ007,7861.14854055205
1512,CA,-109.2225037,54.4458313,WATERHEN RIVER NEAR GOODSOIL,06AF005,7843.97125253647
1515,CA,-126.898613,54.61806107,BULKLEY RIVER AT QUICK,08EE004,7364.92548179591
1516,CA,-123.5366669,52.06999969,CHILKO RIVER NEAR REDSTONE,08MA001,6693.71375216881
1518,CA,-101.0608292,52.19599915,SWAN RIVER NEAR MINITONAS,05LE006,4285.48111226796
1521,CA,-101.1025009,53.14294052,OVERFLOWING RIVER AT OVERFLOWING RIVER,05LD001,3363.79191625629
1522,CA,-115.0713882,49.50999832,ELK RIVER AT FERNIE,08NK002,3087.25748241403
1525,CA,-97.48166656,49.49008179,MORRIS RIVER NEAR ROSENORT,05OF020,2306.36832122689
1530,CA,-112.0398026,53.49118042,VERMILION RIVER AT VEGREVILLE,05EE009,1615.34473729809
1531,CA,-96.42832947,50.0901413,BROKENHEAD RIVER NEAR BEAUSEJOUR,05SA002,1493.95973537092
1533,CA,-113.9213028,55.91667175,WILLOW RIVER NEAR WABASCA,07JA003,1104.99838449218
1534,CA,-102.7100601,50.53017044,EKAPO CREEK NEAR MARIEVAL,05JM010,1070.44113493898
1535,CA,-97.54981232,49.25080872,DEADHORSE CREEK NEAR ROSENFELD,05OC016,945.018080373964
1537,CA,-102.7513885,52.61832809,SHAND CREEK NEAR DILLABOUGH,05LB006,625.140887501325
1539,CA,-127.9444427,53.56943893,KEMANO RIVER ABOVE POWERHOUSE TAILRACE,08FE003,553.687129982153
1540,CA,-101.84,51.39,STONY CREEK NEAR KAMSACK,05MD010,377.121994822256
1541,CA,-101.85,49.58,ANTLER RIVER NEAR WAUCHOPE,05NF010,359.831315463856
1542,CA,-126.68,55.98,DRIFTWOOD RIVER ABOVE KASTBERG CREEK,08JD006,358.613818317711
1543,CA,-127.5,54.6,TELKWA RIVER BELOW TSAI CREEK,08EE020,358.968391397285
1544,CA,-124.24,54.61,TSILCOH RIVER NEAR THE MOUTH,08JE004,353.362894529486
1547,US,-68.56551,47.01169,"Fish River near Fort Kent, Maine",1013500,2303.98808677981
1548,US,-68.07313,44.79691,"Narraguagus River at Cherryfield, Maine",1022500,620.387273443505
1549,US,-68.14985,45.80527,"Mattawamkeag River near Mattawamkeag, Maine",1030500,3676.15474509999
1550,US,-69.58119,45.23568,"Piscataquis River near Dover-Foxcroft, Maine",1031500,766.544703217711
1551,US,-70.16213,44.98744,"Carrabassett River near North Anson, Maine",1047000,904.95619435296
1552,US,-71.17197,44.96168,"Diamond River near Wentworth Location, NH",1052500,396.110305204965
1553,US,-71.05872,44.31072,"Wild River at Gilead, Maine",1054200,181.328678257732
1554,US,-70.62632,44.75157,"Swift River near Roxbury, Maine",1055000,251.161408945656
1555,US,-70.60039,44.3434,"Little Androscoggin River near South Paris, Maine",1057000,197.698791003606
1556,US,-71.00569,43.15747,"OYSTER RIVER NEAR DURHAM, NH",1073000,32.1145773578521
1557,US,-71.89296,43.56186,"SMITH RIVER NEAR BRISTOL, NH",1078000,221.863559750492
1558,US,-71.83983,41.48743,"PENDLETON HILL BROOK NEAR CLARKS FALLS, CT.",1118300,13.7066628778899
1559,US,-72.17296,41.87382,"MOUNT HOPE RIVER NEAR WARRENVILLE, CT.",1121000,94.7009037459999
1560,US,-72.05134,41.75061,"LITTLE RIVER NEAR HANOVER, CT.",1123000,84.2111074084833
1561,US,-71.80225,44.57153,"MOOSE RIVER AT VICTORY, VT",1134500,209.507313944318
1562,US,-71.47415,44.25389,"AMMONOOSUC RIVER AT BETHLEHEM JUNCTION, NH",1137500,238.325090348117
1563,US,-72.21213,44.21836,"WELLS RIVER AT WELLS RIVER, VT",1139000,259.505080280723
1564,US,-72.36594,44.09478,"EAST ORANGE BRANCH AT EAST ORANGE, VT",1139800,24.916417980652
1565,US,-72.66255,44.00276,"AYERS BROOK AT RANDOLPH, VT",1142500,79.9082048406223
1566,US,-72.66126,43.88571,"WHITE RIVER AT WEST HARTFORD, VT",1144000,1780.68770045698
1567,US,-72.14154,42.75409,"PRIEST BROOK NEAR WINCHENDON, MA",1162500,77.9305550719558
1568,US,-72.77633,42.73597,"NORTH RIVER AT SHATTUCKVILLE, MA",1169000,233.886855275291
1569,US,-72.70524,42.79432,"GREEN RIVER NEAR COLRAIN, MA",1170100,109.2614190084
1570,US,-73.03143,42.30441,"WEST BRANCH WESTFIELD RIVER AT HUNTINGTON, MA",1181000,245.720934039873
1571,US,-72.9751,42.07967,"HUBBARD RIVER NR. WEST HARTLAND, CT.",1187300,54.2207830446564
1572,US,-72.54759,41.32971,"INDIAN RIVER NEAR CLINTON, CT.",1195100,15.9561141374041
1573,US,-73.23597,42.63857,"GREEN RIVER AT WILLIAMSTOWN, MA",1333000,111.501903578174
1574,US,-74.26812,42.25692,SCHOHARIE CREEK AT PRATTSVILLE NY,1350000,614.259794850489
1575,US,-74.3438,42.39659,MANOR KILL AT WEST CONESVILLE NEAR GILBOA NY,1350080,89.575210348146
1576,US,-74.53833,42.44596,MINE KILL NEAR NORTH BLENHEIM NY,1350140,47.570517667208
1577,US,-74.42639,41.9147,RONDOUT CREEK NEAR LOWES CORNERS NY,1365000,102.568103076081
1578,US,-74.86063,39.34938,TUCKAHOE RIVER AT HEAD OF RIVER NJ,1411300,79.3700711584996
1579,US,-74.55636,42.20133,EAST BR DELAWARE R AT MARGARETVILLE NY,1413500,434.003694630135
1580,US,-74.65448,42.08086,MILL BROOK NEAR DUNRAVEN NY,1414500,67.0771806712101
1581,US,-74.80096,42.18552,TREMPER KILL NEAR ANDES NY,1415000,86.6842785068315
1582,US,-74.87784,42.28871,WEST BRANCH DELAWARE RIVER AT WALTON NY,1423000,861.798417654311
1583,US,-74.48483,42.01478,BISCUIT BK ABOVE PIGEON BK AT FROST VALLEY NY,1434025,9.89631206216224
1584,US,-74.50569,41.96424,NEVERSINK RIVER NEAR CLARYVILLE NY,1435000,183.309341409783
1585,US,-75.0974,41.20994,"Bush Kill at Shoemakers, PA",1439500,306.094634441523
1586,US,-74.79817,41.21119,FLAT BROOK NEAR FLATBROOKVILLE NJ,1440000,171.566830737221
1587,US,-75.24309,41.18775,"Brodhead Creek near Analomink, PA",1440400,178.980860924729
1588,US,-75.68416,40.6604,"Jordan Creek near Schnecksville, PA",1451800,149.111212919589
1589,US,-74.49062,39.87334,MCDONALDS BRANCH IN LEBANON STATE FOREST NJ,1466500,6.24875645591669
1590,US,-75.52798,38.89235,"BEAVERDAM BRANCH AT HOUSTON, DE",1484100,9.65724474368002
1591,US,-75.46888,38.29482,"NASSAWANGO CREEK NEAR SNOW HILL, MD",1485500,112.983158056421
